lat,lon,Band1
42.12499999999999,-76.37500000000001,0.0
42.12499999999999,-76.29166666666667,0.0
42.12499999999999,-76.20833333333334,0.0
42.12499999999999,-76.12500000000001,0.0
42.12499999999999,-76.04166666666667,0.0
42.20833333333333,-81.95833333333333,5.6759224
42.20833333333333,-81.875,5.6687007
42.20833333333333,-81.79166666666667,5.662355
42.20833333333333,-81.70833333333333,5.656019
42.20833333333333,-81.625,5.650224
42.20833333333333,-81.54166666666667,5.6441946
42.20833333333333,-81.45833333333333,5.6400404
42.20833333333333,-81.375,5.6366506
42.20833333333333,-81.29166666666667,5.6318374
42.20833333333333,-81.20833333333333,5.6238937
42.20833333333333,-81.125,5.616229
42.20833333333333,-81.04166666666667,5.6079073
42.20833333333333,-80.95833333333333,5.59566
42.20833333333333,-80.875,0.0
